KEY;PARENT_KEY;ROOT_KEY;TO Stop Key;Successor;Stage Type;Stage Category;Error on Node Instance;Decimal Value;Duration;Means of Transport;Transportation Mode;Transportation Mode Category;Not Relevant for Planning;Relevant for ADR DG Exemption;No ADR Exemption;Planning Block;Execution Block;Predecessor Doc. Block;Predecessor Doc. Block;Shipping Type;MTr from Transportation Proposal;Carrier Party BP GUID;Carrier;SCAC;Airline Code;AWB Prefix;Transportation Mode;Transportation Mode Category;Preferred Equipment Group;Preferred Equipment Type;Plan. and Exec. Org.;Plan. and Exec. Group;Agrmt Prtnr Function;Role Code of Other Agreement Party;Voyage;Airline Code/Flight Number;Vessel;IMO Ship Identification Number;Country/Region Key;Schedule Key;Aircraft Type;Flight Number;Space Allocation Action Code;Space Allocation Advice Code;Origin of Entry;Allotment ID;Successor Category of Stop;Order Relationship;Person Responsible;Planning Status;Organization Interaction Status;Org. Interaction Requested By;Rejection Reason Code;Customs Activity;Business Partner;Invoicing Carrier;SCAC;Stage Invoicing Carrier Level;Agreement;Agreement Item No.;NodeID;NodeID;Bill-To Party;Bill-To Party;External Reference Number;Company Code Paying the Trp. Service;Company Org. Paying the Trp. Service;External Planning Relevance;Maximum Utilization;Maximum Utilization;Maximum Utilization;Maximum Utilization;Maximum Utilization;Driver Assignment Status;Calculated CO₂ Emissions;Calculated CO₂ Emissions UoM;Allocation Method for CO₂ Emissions;Dummy function in length 1;Lenkzeitpause;Data Aging Filter,
005056AB7BFC1FD0AFF7D6AD28513A14;005056AB7BFC1FD0AFF7D6AD2846FA14;005056AB7BFC1FD0AFF7D6AD28507A14;005056AB7BFC1FD0AFF7D6AD2850DA14;200;;;;9.225.653;00:07;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;34.62;Dez 98;34.62;0;0;N;485.230.907.579.167;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28519A14;005056AB7BFC1FD0AFF7D6AD2846FA14;005056AB7BFC1FD0AFF7D6AD28515A14;005056AB7BFC1FD0AFF7D6AD28517A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD2851BA14;005056AB7BFC1FD0AFF7D6AD2846FA14;005056AB7BFC1FD0AFF7D6AD2850FA14;005056AB7BFC1FD0AFF7D6AD28515A14;210;;;;2.930.089;00:02;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;28.16;Nov 19;28.16;0;0;N;1.530.605.241.375;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28521A14;005056AB7BFC1FD0AFF7D6AD2846FA14;005056AB7BFC1FD0AFF7D6AD2851DA14;005056AB7BFC1FD0AFF7D6AD2851FA14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28523A14;005056AB7BFC1FD0AFF7D6AD2846FA14;005056AB7BFC1FD0AFF7D6AD28517A14;005056AB7BFC1FD0AFF7D6AD2851DA14;220;;;;1.334.698;00:01;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;27.23;Okt 42;27.23;0;0;N;0.69515520833333;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28529A14;005056AB7BFC1FD0AFF7D6AD2846FA14;005056AB7BFC1FD0AFF7D6AD28525A14;005056AB7BFC1FD0AFF7D6AD28527A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD2852BA14;005056AB7BFC1FD0AFF7D6AD2846FA14;005056AB7BFC1FD0AFF7D6AD2851FA14;005056AB7BFC1FD0AFF7D6AD28525A14;230;;;;2.504.962;00:02;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;22.39;Aug 88;22.39;0;0;N;12.969.440.755;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28531A14;005056AB7BFC1FD0AFF7D6AD2846FA14;005056AB7BFC1FD0AFF7D6AD2852DA14;005056AB7BFC1FD0AFF7D6AD2852FA14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28533A14;005056AB7BFC1FD0AFF7D6AD2846FA14;005056AB7BFC1FD0AFF7D6AD28527A14;005056AB7BFC1FD0AFF7D6AD2852DA14;240;;;;6.154.067;00:05;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;16.62;Jul 19;16.62;0;0;N;3.165.498.213.125;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28539A14;005056AB7BFC1FD0AFF7D6AD2846FA14;005056AB7BFC1FD0AFF7D6AD28535A14;005056AB7BFC1FD0AFF7D6AD28537A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD2853BA14;005056AB7BFC1FD0AFF7D6AD2846FA14;005056AB7BFC1FD0AFF7D6AD2852FA14;005056AB7BFC1FD0AFF7D6AD28535A14;250;;;;5.714.743;00:04;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;Nov 77;Mai 52;Nov 77;0;0;N;292.047.178.729.167;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28541A14;005056AB7BFC1FD0AFF7D6AD2846FA14;005056AB7BFC1FD0AFF7D6AD2853DA14;005056AB7BFC1FD0AFF7D6AD2853FA14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28543A14;005056AB7BFC1FD0AFF7D6AD2846FA14;005056AB7BFC1FD0AFF7D6AD28537A14;005056AB7BFC1FD0AFF7D6AD2853DA14;260;;;;2.990.662;00:02;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;Jun 46;04. Feb;Jun 46;0;0;N;151.938.090.691.667;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28549A14;005056AB7BFC1FD0AFF7D6AD2846FA14;005056AB7BFC1FD0AFF7D6AD28545A14;005056AB7BFC1FD0AFF7D6AD28547A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD2854BA14;005056AB7BFC1FD0AFF7D6AD2846FA14;005056AB7BFC1FD0AFF7D6AD2853FA14;005056AB7BFC1FD0AFF7D6AD28545A14;270;;;;5.463.236;00:04;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;Mrz 92;Jan 98;Mrz 92;0;0;N;275.324.330.916.667;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28551A14;005056AB7BFC1FD0AFF7D6AD2846FA14;005056AB7BFC1FD0AFF7D6AD2854DA14;005056AB7BFC1FD0AFF7D6AD2854FA14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28553A14;005056AB7BFC1FD0AFF7D6AD2846FA14;005056AB7BFC1FD0AFF7D6AD28547A14;005056AB7BFC1FD0AFF7D6AD2854DA14;280;;;;1.495.735;00:01;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;Feb 54;Jan 48;Feb 54;0;0;N;0.75229238270833;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28557A14;005056AB7BFC1FD0AFF7D6AD2846FA14;005056AB7BFC1FD0AFF7D6AD2854FA14;005056AB7BFC1FD0AFF7D6AD28555A14;290;;;;25.456.200;00:21;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;127.281;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28563A14;005056AB7BFC1FD0AFF7D6AD28559A14;005056AB7BFC1FD0AFF7D6AD2855FA14;005056AB7BFC1FD0AFF7D6AD28561A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28565A14;005056AB7BFC1FD0AFF7D6AD28559A14;005056AB7BFC1FD0AFF7D6AD2855DA14;005056AB7BFC1FD0AFF7D6AD2855FA14;10;;;;37.926.199;00:32;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;45.47;16. Apr;45.47;0;0;N;2.017.989.838.458.330;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD2856BA14;005056AB7BFC1FD0AFF7D6AD28559A14;005056AB7BFC1FD0AFF7D6AD28567A14;005056AB7BFC1FD0AFF7D6AD28569A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD2856DA14;005056AB7BFC1FD0AFF7D6AD28559A14;005056AB7BFC1FD0AFF7D6AD28561A14;005056AB7BFC1FD0AFF7D6AD28567A14;20;;;;0.164518;;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;40.16;14.56;40.16;0;0;N;0.08705058675;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28573A14;005056AB7BFC1FD0AFF7D6AD28559A14;005056AB7BFC1FD0AFF7D6AD2856FA14;005056AB7BFC1FD0AFF7D6AD28571A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28575A14;005056AB7BFC1FD0AFF7D6AD28559A14;005056AB7BFC1FD0AFF7D6AD28569A14;005056AB7BFC1FD0AFF7D6AD2856FA14;30;;;;0.563652;;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;38.77;14.38;38.77;0;0;N;0.298030995;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD2857BA14;005056AB7BFC1FD0AFF7D6AD28559A14;005056AB7BFC1FD0AFF7D6AD28577A14;005056AB7BFC1FD0AFF7D6AD28579A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD2857DA14;005056AB7BFC1FD0AFF7D6AD28559A14;005056AB7BFC1FD0AFF7D6AD28571A14;005056AB7BFC1FD0AFF7D6AD28577A14;40;;;;0.301315;;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;29.77;Nov 63;29.77;0;0;N;0.15766307375;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28583A14;005056AB7BFC1FD0AFF7D6AD28559A14;005056AB7BFC1FD0AFF7D6AD2857FA14;005056AB7BFC1FD0AFF7D6AD28581A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28585A14;005056AB7BFC1FD0AFF7D6AD28559A14;005056AB7BFC1FD0AFF7D6AD28579A14;005056AB7BFC1FD0AFF7D6AD2857FA14;50;;;;1.229.683;00:01;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;29. Aug;Nov 56;29. Aug;0;0;N;0.643277919375;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD2858BA14;005056AB7BFC1FD0AFF7D6AD28559A14;005056AB7BFC1FD0AFF7D6AD28587A14;005056AB7BFC1FD0AFF7D6AD28589A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD2858DA14;005056AB7BFC1FD0AFF7D6AD28559A14;005056AB7BFC1FD0AFF7D6AD28581A14;005056AB7BFC1FD0AFF7D6AD28587A14;60;;;;20.331.266;00:17;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;24.46;Aug 79;24.46;0;0;N;1.052.312.442.716.660;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28593A14;005056AB7BFC1FD0AFF7D6AD28559A14;005056AB7BFC1FD0AFF7D6AD2858FA14;005056AB7BFC1FD0AFF7D6AD28591A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28595A14;005056AB7BFC1FD0AFF7D6AD28559A14;005056AB7BFC1FD0AFF7D6AD28589A14;005056AB7BFC1FD0AFF7D6AD2858FA14;70;;;;3.517.847;00:03;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;18.46;Jul 17;18.46;0;0;N;180.934.597.366.667;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD2859BA14;005056AB7BFC1FD0AFF7D6AD28559A14;005056AB7BFC1FD0AFF7D6AD28597A14;005056AB7BFC1FD0AFF7D6AD28599A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD2859DA14;005056AB7BFC1FD0AFF7D6AD28559A14;005056AB7BFC1FD0AFF7D6AD28591A14;005056AB7BFC1FD0AFF7D6AD28597A14;80;;;;5.086.692;00:04;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;Dez 46;Mai 38;Dez 46;0;0;N;2.598.027.939;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD285A3A14;005056AB7BFC1FD0AFF7D6AD28559A14;005056AB7BFC1FD0AFF7D6AD2859FA14;005056AB7BFC1FD0AFF7D6AD285A1A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD285A5A14;005056AB7BFC1FD0AFF7D6AD28559A14;005056AB7BFC1FD0AFF7D6AD28599A14;005056AB7BFC1FD0AFF7D6AD2859FA14;90;;;;1.427.575;00:01;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;Jul 62;03. Feb;Jul 62;0;0;N;0.72241243229167;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD285ABA14;005056AB7BFC1FD0AFF7D6AD28559A14;005056AB7BFC1FD0AFF7D6AD285A7A14;005056AB7BFC1FD0AFF7D6AD285A9A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD285ADA14;005056AB7BFC1FD0AFF7D6AD28559A14;005056AB7BFC1FD0AFF7D6AD285A1A14;005056AB7BFC1FD0AFF7D6AD285A7A14;100;;;;0.649057;;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;Jun 92;Feb 33;Jun 92;0;0;N;0.32755743266667;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD285B3A14;005056AB7BFC1FD0AFF7D6AD28559A14;005056AB7BFC1FD0AFF7D6AD285AFA14;005056AB7BFC1FD0AFF7D6AD285B1A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD285B5A14;005056AB7BFC1FD0AFF7D6AD28559A14;005056AB7BFC1FD0AFF7D6AD285A9A14;005056AB7BFC1FD0AFF7D6AD285AFA14;110;;;;0.469508;;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;Feb 31;0.71;Feb 31;0;0;N;0.23541913633333;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD285B9A14;005056AB7BFC1FD0AFF7D6AD28559A14;005056AB7BFC1FD0AFF7D6AD285B1A14;005056AB7BFC1FD0AFF7D6AD285B7A14;120;;;;31.930.613;00:27;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;159.653.065;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD285C5A14;005056AB7BFC1FD0AFF7D6AD285BBA14;005056AB7BFC1FD0AFF7D6AD285C1A14;005056AB7BFC1FD0AFF7D6AD285C3A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD285C7A14;005056AB7BFC1FD0AFF7D6AD285BBA14;005056AB7BFC1FD0AFF7D6AD285BFA14;005056AB7BFC1FD0AFF7D6AD285C1A14;10;;;;1.703.921;00:01;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;99.24;42.08;99.24;0;0;N;0.99537385083333;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD285CDA14;005056AB7BFC1FD0AFF7D6AD285BBA14;005056AB7BFC1FD0AFF7D6AD285C9A14;005056AB7BFC1FD0AFF7D6AD285CBA14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD285CFA14;005056AB7BFC1FD0AFF7D6AD285BBA14;005056AB7BFC1FD0AFF7D6AD285C3A14;005056AB7BFC1FD0AFF7D6AD285C9A14;20;;;;0.336764;;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;96.24;40.42;96.24;0;0;N;0.19560375666667;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD285D5A14;005056AB7BFC1FD0AFF7D6AD285BBA14;005056AB7BFC1FD0AFF7D6AD285D1A14;005056AB7BFC1FD0AFF7D6AD285D3A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD285D7A14;005056AB7BFC1FD0AFF7D6AD285BBA14;005056AB7BFC1FD0AFF7D6AD285CBA14;005056AB7BFC1FD0AFF7D6AD285D1A14;30;;;;0.209015;;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;92.08;38.83;92.08;0;0;N;0.12074099833333;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD285DDA14;005056AB7BFC1FD0AFF7D6AD285BBA14;005056AB7BFC1FD0AFF7D6AD285D9A14;005056AB7BFC1FD0AFF7D6AD285DBA14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD285DFA14;005056AB7BFC1FD0AFF7D6AD285BBA14;005056AB7BFC1FD0AFF7D6AD285D3A14;005056AB7BFC1FD0AFF7D6AD285D9A14;40;;;;0.549163;;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;86.78;37.04;86.78;0;0;N;0.31526532558333;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD285E5A14;005056AB7BFC1FD0AFF7D6AD285BBA14;005056AB7BFC1FD0AFF7D6AD285E1A14;005056AB7BFC1FD0AFF7D6AD285E3A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD285E7A14;005056AB7BFC1FD0AFF7D6AD285BBA14;005056AB7BFC1FD0AFF7D6AD285DBA14;005056AB7BFC1FD0AFF7D6AD285E1A14;50;;;;0.915489;;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;85.16;36.65;85.16;0;0;N;0.524842214625;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD285EDA14;005056AB7BFC1FD0AFF7D6AD285BBA14;005056AB7BFC1FD0AFF7D6AD285E9A14;005056AB7BFC1FD0AFF7D6AD285EBA14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD285EFA14;005056AB7BFC1FD0AFF7D6AD285BBA14;005056AB7BFC1FD0AFF7D6AD285E3A14;005056AB7BFC1FD0AFF7D6AD285E9A14;60;;;;0.345873;;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;78.70;34.31;78.70;0;0;N;0.196672034625;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD285F5A14;005056AB7BFC1FD0AFF7D6AD285BBA14;005056AB7BFC1FD0AFF7D6AD285F1A14;005056AB7BFC1FD0AFF7D6AD285F3A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD285F7A14;005056AB7BFC1FD0AFF7D6AD285BBA14;005056AB7BFC1FD0AFF7D6AD285EBA14;005056AB7BFC1FD0AFF7D6AD285F1A14;70;;;;0.621796;;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;71.08;32.69;71.08;0;0;N;0.3515479135;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD285FDA14;005056AB7BFC1FD0AFF7D6AD285BBA14;005056AB7BFC1FD0AFF7D6AD285F9A14;005056AB7BFC1FD0AFF7D6AD285FBA14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD285FFA14;005056AB7BFC1FD0AFF7D6AD285BBA14;005056AB7BFC1FD0AFF7D6AD285F3A14;005056AB7BFC1FD0AFF7D6AD285F9A14;80;;;;0.484167;;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;70.62;32.02;70.62;0;0;N;0.273090361625;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD28605A14;005056AB7BFC1FD0AFF7D6AD285BBA14;005056AB7BFC1FD0AFF7D6AD28601A14;005056AB7BFC1FD0AFF7D6AD28603A14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD28607A14;005056AB7BFC1FD0AFF7D6AD285BBA14;005056AB7BFC1FD0AFF7D6AD285FBA14;005056AB7BFC1FD0AFF7D6AD28601A14;90;;;;1.151.797;;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;70.39;31.13;70.39;0;0;N;0.64759786325;KG;DIST_WT;;;,
005056AB7BFC1FD0AFF7D6AD2860DA14;005056AB7BFC1FD0AFF7D6AD285BBA14;005056AB7BFC1FD0AFF7D6AD28609A14;005056AB7BFC1FD0AFF7D6AD2860BA14;;;;;0;;;1;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;I;3;;U;;;;;;;;;;0;0;0;;;;;0;;0;0;0;0;0;N;0;;;;;,
005056AB7BFC1FD0AFF7D6AD2860FA14;005056AB7BFC1FD0AFF7D6AD285BBA14;005056AB7BFC1FD0AFF7D6AD28603A14;005056AB7BFC1FD0AFF7D6AD28609A14;100;;;;0.827625;;;1;1;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;0;;;;;;;L;1;;U;;;;;;;;;;0;0;0;;;;;0;;63.93;29.75;63.93;0;0;N;0.4630561875;KG;DIST_WT;;;,
