"NodeID";"NodeID";"Stop";"Stop Category";"Location";"Location";"UN Location Code";"IATA: Location";"Location";"TO Stop Key";"Stop with Sub-Stops";"Type of Substop";"Error on Node Instance";"Acceptable Start at Stop";"Requested Start at Stop";"Requested End at Stop";"Acceptable End at Stop";"Origin of Entry";"Transportation Planning Date";"Role of the Stop";"Stop Origin";"Stop Position in Transp. Stop Sequence";"Current Stop of Execution";"Automatic Planning";"Timestamp for Stop Selection";"Appointment Start Date/Time";"Appointment End Date/Time";"Confirmed Start";"Confirmed End";"Preparation Start Date/Time at Stop";"Preparation End Date/Time at Stop";"Finalization Start Date/Time at Stop";"Finalization End Date/Time at Stop";"Calculation Base for PU/Deliv. Windows";"Fixing of Stops";"Handling Execution Status at Stop Level";"Aggregated Loading/Unloading Start";"Aggregated Loading/Unloading End";"Aggregated Coupling/Uncoupling Start";"Aggregated Coupling/Uncoupling End";"Cargo Cut-Off Date/Time";"Document Cut-Off Date/Time";"Cust. Doc. Cut-Off Date/Time";"DG Doc. Cut-Off Date/Time";"Origin of Entry";"VGM Cut-Off Date/Time Given by Carrier";"Port of Entry";"Port of Exit";"EWM Integration Relevance";"Transm.-to-EWM Status on Stop Level";"Unload/Load Plan Status on Stop Level";"Next Warehouse-Relevant Stop";"Loading/Unloading Point";"Loading/Unloading Point UUID";"Stop Relevance for Advanced SR";"Stop Origin";"Warehouse Category";"Warehouse Number";"Warehouse Door";"Warehouse Door Status";"Execution Block";"Predecessor Doc. Block";"TO Stop Key";"TO Item Key";"Transportation Planning Date";"Transportation Planning Date";"Duration";"Integer Value";"Key of Handling Resource";"Capacity Consumption";"Stop Assignment Category";"Multi-Stop Assignment";"Location Key in Voyage";"Schedule Reference Information";"Referenced Data Status";"Departure Key in FO Schedule";"Schedule Location Key";"Referenced Data Status";"Schedule Key";"TR Stop";"Acceptable Start at Stop";"Requested Start at Stop";"Requested End at Stop";"Acceptable End at Stop";"PUDL Window Rule";"Dummy function in length 1";"Transportation Zone";"Boolean";"Stop Typ";"Home Location";"Data Aging Filter";
"005056AB7BFC1FD0AFCFBD935F6E5A14";"005056AB7BFC1FD0AFCFBD935F677A14";"280";"I";"849";"849";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110100138";"";"";"I";"";"";"20251110100138";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"20251110100138";"20251110100138";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F6E7A14";"005056AB7BFC1FD0AFCFBD935F677A14";"290";"O";"849";"849";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110100138";"";"";"I";"";"";"20251110100138";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F6EDA14";"005056AB7BFC1FD0AFCFBD935F677A14";"300";"I";"SP_HBAB";"SP_HBAB";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110100222";"";"";"L";"";"";"20251110100222";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F6F5A14";"005056AB7BFC1FD0AFCFBD935F6F1A14";"10";"O";"SP_HBAB";"SP_HBAB";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110100222";"";"";"F";"N";"";"20251110100222";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"20251110100222";"20251110100222";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"L";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F6F7A14";"005056AB7BFC1FD0AFCFBD935F6F1A14";"20";"I";"765";"765";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110100555";"";"";"I";"";"";"20251110100555";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"20251110100555";"20251110100555";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"U";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F6F9A14";"005056AB7BFC1FD0AFCFBD935F6F1A14";"30";"O";"765";"765";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110100555";"";"";"I";"";"";"20251110100555";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F6FFA14";"005056AB7BFC1FD0AFCFBD935F6F1A14";"40";"I";"772";"772";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110100630";"";"";"I";"";"";"20251110100630";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"20251110100630";"20251110100630";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F701A14";"005056AB7BFC1FD0AFCFBD935F6F1A14";"50";"O";"772";"772";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110100630";"";"";"I";"";"";"20251110100630";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F707A14";"005056AB7BFC1FD0AFCFBD935F6F1A14";"60";"I";"705";"705";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110100659";"";"";"I";"";"";"20251110100659";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"20251110100659";"20251110100659";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F709A14";"005056AB7BFC1FD0AFCFBD935F6F1A14";"70";"O";"705";"705";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110100659";"";"";"I";"";"";"20251110100659";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F70FA14";"005056AB7BFC1FD0AFCFBD935F6F1A14";"80";"I";"789";"789";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110100830";"";"";"I";"";"";"20251110100830";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"20251110100830";"20251110100830";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F711A14";"005056AB7BFC1FD0AFCFBD935F6F1A14";"90";"O";"789";"789";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110100830";"";"";"I";"";"";"20251110100830";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F717A14";"005056AB7BFC1FD0AFCFBD935F6F1A14";"100";"I";"726";"726";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110100845";"";"";"I";"";"";"20251110100845";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"20251110100845";"20251110100845";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F719A14";"005056AB7BFC1FD0AFCFBD935F6F1A14";"110";"O";"726";"726";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110100845";"";"";"I";"";"";"20251110100845";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F71FA14";"005056AB7BFC1FD0AFCFBD935F6F1A14";"130";"I";"961";"961";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110100901";"";"";"I";"";"";"20251110100901";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"20251110100901";"20251110100901";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F721A14";"005056AB7BFC1FD0AFCFBD935F6F1A14";"120";"O";"961";"961";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110100901";"";"";"I";"";"";"20251110100901";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F727A14";"005056AB7BFC1FD0AFCFBD935F6F1A14";"140";"I";"758";"758";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110100942";"";"";"I";"";"";"20251110100942";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"20251110100942";"20251110100942";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F729A14";"005056AB7BFC1FD0AFCFBD935F6F1A14";"150";"O";"758";"758";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110100942";"";"";"I";"";"";"20251110100942";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F72FA14";"005056AB7BFC1FD0AFCFBD935F6F1A14";"160";"I";"667";"667";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110101000";"";"";"I";"";"";"20251110101000";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"20251110101000";"20251110101000";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F731A14";"005056AB7BFC1FD0AFCFBD935F6F1A14";"170";"O";"667";"667";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110101000";"";"";"I";"";"";"20251110101000";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F737A14";"005056AB7BFC1FD0AFCFBD935F6F1A14";"180";"I";"753";"753";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110101018";"";"";"I";"";"";"20251110101018";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"20251110101018";"20251110101018";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F739A14";"005056AB7BFC1FD0AFCFBD935F6F1A14";"190";"O";"753";"753";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110101018";"";"";"I";"";"";"20251110101018";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F73FA14";"005056AB7BFC1FD0AFCFBD935F6F1A14";"200";"I";"703";"703";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110101030";"";"";"I";"";"";"20251110101030";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"20251110101030";"20251110101030";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F741A14";"005056AB7BFC1FD0AFCFBD935F6F1A14";"210";"O";"703";"703";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110101030";"";"";"I";"";"";"20251110101030";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F747A14";"005056AB7BFC1FD0AFCFBD935F6F1A14";"220";"I";"619";"619";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110101059";"";"";"I";"";"";"20251110101059";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"20251110101059";"20251110101059";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F749A14";"005056AB7BFC1FD0AFCFBD935F6F1A14";"230";"O";"619";"619";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110101059";"";"";"I";"";"";"20251110101059";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F74FA14";"005056AB7BFC1FD0AFCFBD935F6F1A14";"240";"I";"890";"890";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110101131";"";"";"I";"";"";"20251110101131";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"20251110101131";"20251110101131";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F751A14";"005056AB7BFC1FD0AFCFBD935F6F1A14";"250";"O";"890";"890";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110101131";"";"";"I";"";"";"20251110101131";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F757A14";"005056AB7BFC1FD0AFCFBD935F6F1A14";"260";"I";"911";"911";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110101145";"";"";"I";"";"";"20251110101145";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"20251110101145";"20251110101145";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F759A14";"005056AB7BFC1FD0AFCFBD935F6F1A14";"270";"O";"911";"911";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110101145";"";"";"I";"";"";"20251110101145";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F75FA14";"005056AB7BFC1FD0AFCFBD935F6F1A14";"280";"I";"635";"635";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110101203";"";"";"I";"";"";"20251110101203";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"20251110101203";"20251110101203";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F761A14";"005056AB7BFC1FD0AFCFBD935F6F1A14";"290";"O";"635";"635";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110101203";"";"";"I";"";"";"20251110101203";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F767A14";"005056AB7BFC1FD0AFCFBD935F6F1A14";"300";"I";"555";"555";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110101251";"";"";"I";"";"";"20251110101251";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"20251110101251";"20251110101251";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F769A14";"005056AB7BFC1FD0AFCFBD935F6F1A14";"310";"O";"555";"555";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110101251";"";"";"I";"";"";"20251110101251";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F76FA14";"005056AB7BFC1FD0AFCFBD935F6F1A14";"330";"I";"615";"615";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110101336";"";"";"I";"";"";"20251110101336";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"20251110101336";"20251110101336";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
"005056AB7BFC1FD0AFCFBD935F771A14";"005056AB7BFC1FD0AFCFBD935F6F1A14";"320";"O";"615";"615";"";"";"";"00000000000000000000000000000000";"";"";"";"0";"0";"0";"0";"";"20251110101336";"";"";"I";"";"";"20251110101336";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"";"";"";"";"00";"";"";"";"";"";"";"";"";"";"";"";"00000000000000000000000000000000";"00000000000000000000000000000000";"0";"0";"";"0";"";"0";"";"";"00000000000000000000000000000000";"";"X";"00000000000000000000000000000000";"00000000000000000000000000000000";"";"00000000000000000000000000000000";"";"0";"0";"0";"0";"";"";"";"";"";"";"";
